Tweet,Sentiment,Polarity
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
CBCNS HRP is requesting the publics assistance in locating a missing personTiandong Gao age 23 was last seen a ,Negative,-0.0625
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
vedatmilor Vedat bey daha ilginci doner Kanadalilara gore Halifaxa ozgu bir Kanada yemegi Onlar donair diyor ve ,Neutral,0
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
7 white caskets as Halifax says goodbye to children lost in house fire ,Negative,-0.076923077
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
DanBedell Wise words from Imam at todays funeral for 7 Syrian immigrant children who died Tuesday in Halifax house fire Life is s,Neutral,0
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Indian Community in NS NB and PEI welcomes His excellency CG dineshbhatia to Halifax on his maidenvisit to stre ,Positive,0.0625
CBCCanada Halifax funeral for 7 children lost in fire open to public ,Negative,-0.083333333
ihearthestia What the fuuuuuuuuck I can understand idiotic neighbors but how does the SPCA not understand that h ,Negative,-0.0625
Vipond and Dyck have been flipped to Halifax for a 5th rounder and Santini,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
 Public funeral held for the seven Syrian refugee children who died in Halifax house fire ,Neutral,0
MartysaurusRex figure youd appreciate this,Positive,0.142857143
poodledouglas What a sad story 7 white caskets as Halifax says goodbye to children lost in house fire ,Negative,-0.117647059
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Wind warning issued for Halifax area via HalifaxToday,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
HuffPostQuebec Des Canadiens dposent des toutous devant leur porte dentre en soutien la famille Barho qui a perdu sept enfants ,Neutral,0
BrettCBC The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history n,Negative,-0.052631579
Halifax Tech Twitter I need your help I am wondering if there is anyone actively doing freelance or agency that ,Positive,0.066666667
HHBridges MacdonaldBridge Dartmouth to Halifax Activity Traffic conditions Dartmouth bound light volumes Halifax bound light v,Neutral,0
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
CBCCanada Halifax funeral for 7 children lost in fire open to public ,Negative,-0.083333333
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
mrstopviolence This picture is the saddest thing in lifeIf this doesnt touch you in some way I dont know if anything will,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Public funeral held for the seven Syrian refugee children who died in Halifax house fire ,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Seeing tweets about someone here in Halifax who got visited by the SPCA twice because her neighbors called to say s ,Neutral,0
CalderdaleLD Been doing our bit for the LibDems day of action today in Halifax ,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
theprovince I have attended many funerals but nothing like this Sheikh Hamza says at funeral for Syrian refugee children in Halifax,Positive,0.055555556
shedseven Ricktw1tter please please please halifax Victoria displaytextrange1164,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
MeggDerbyshire Just saw a Halifax fan has donated 200 to the WidnesRL crowdfunder I love the RL community ,Positive,0.0625
YES ,Neutral,0
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
DanBedell Wise words from Imam at todays funeral for 7 Syrian immigrant children who died Tuesday in Halifax house fire Life is s,Neutral,0
NatashaPace Halifax Regional Police Halifax fire have just arrived at the Cunard Centre to take part in todays funeral for the Bar,Neutral,0
AirCanada what is going on with flight AC 1405 from Punta Cana to Halifax Delayed 12 no 14 hours ,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
thestarhalifax Police say they have found the driver who allegedly struck and killed a pedestrian on Friday morning then fled the scen,Negative,-0.133333333
May Allah give the Family sabre jameel ,Neutral,0
OilersNerdAlert DJordatron Halifax is a great town Dal is a prestigious school too Although my mind just blac ,Positive,0.066666667
Escalator escalator freshtables freshtagram instagram Halifax Nova Scotia ,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
Jazz Air 8812 arrived at Sydney Nova Scotia YQY at 1927 AST from Halifax Intl YHZ after 046 en route ,Neutral,0
CACupdates1 Halifax Cheer Elite Blue Crew IOC5 Global CNCC ,Neutral,0
My heart breaks for this family oh my goodness,Negative,-0.125
cavaliermy Did you know I was on the cover There is even 2 pages of an article on me and male escorting It is fun to see yourself i,Positive,0.055555556
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
Public funeral held for the seven Syrian refugee children who died in Halifax house fire ,Neutral,0
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
Its a husky Halifax winter is their happy temperature They dont like to be inside They dont like dog houses ,Positive,0.111111111
CACupdates1 Halifax Cheer Elite Blue Crew IOC5 Global CNCC ,Neutral,0
globalnews WATCH LIVE Funeral service for 7 children killed in Halifax house fire ,Negative,-0.071428571
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
cristylonglegs Im available today in Halifax till 1100pm Check out my Profile Vipfavours VIPFavoursVerified ,Positive,0.071428571
LaybourneJudith Emile36099024 NewImproved9 HappyintheWest ZubrodRob bgirl0001 103Prison hllfrezenovr ,Neutral,0
Voir les cercueils des enfants dcds a Halifax au tljournal oufff ,Neutral,0
Wnd WNW 5 kmh Max 341 kmh at 1340 Dry T 46C Chill 5C H 08C L 103C Rn24h 03 mm DP 102C Hum 65 ,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
Happy Saturday Check out this cool shot of our Dry Bulk truck delivering Bentonite to the MV Venture Sea at Pier ,Positive,0.058823529
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Head down to pressedottawa tonight for some amazing music and to help support a great cause halifax ,Positive,0.133333333
Canada Funeral held for children killed in Halifax fire ,Negative,-0.1
stevegye Plan to bring grieving mothers relatives to Halifax moving quickly via ctvnews ,Neutral,0
Refugees are more important than Canadian veterans and Canadians to be mourned and remembered Shame Shame Shame,Neutral,0
Tremblay4Esther Ceux qui disent que les Musulmans ne sintgrent pas vous avez la preuve cidessous que cest faux Dans le malheur,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
